Tire Brand,Tire Size,Condition,Location,Latitude,Longitude,Pincode,Recycling Date,Tire Type,Recycling Method,Recycled Product,Recycling Facility,Tread_Depths,Odometer_Reading,Age,DOT Date Code
Michelin,225/50R17,Used,Shivane,18.5759,73.8931,45957,8/5/2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/7,4000,5,DOTWXYZ56780124
Pirelli,225/45R17,Scrap,Vishrantwadi,18.57856,73.87741,53670,16-08-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,0,16500,12,DOTWXYZ56780124
Bridgestone,215/60R16,Used,Aundh,18.562622,73.808723,3357,11/4/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,0,24000,10,DOTMNOP78901520
Michelin,225/45R17,Scrap,Vishrantwadi,18.57856,73.87741,10628,22-12-2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/7,51000,6,DOTABCD12343523
Pirelli,225/50R17,Scrap,Camp,18.512231,73.88601,6772,8/10/2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/6,65000,11,DOTMNOP78901520
Michelin,225/45R17,Used,Camp,18.512231,73.88601,90071,13-10-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,0,24000,8,DOTIJKL34562719
Bridgestone,215/60R16,Scrap,Hinjewadi,18.593617,73.730133,98227,27-07-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,0,24000,6,DOTMNOP78901520
Goodyear,235/45R17,Scrap,Bavdhan,18.54085,73.76065,58880,13-02-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,60000,11,DOTWXYZ56780124
Michelin,225/45R17,Used,Shivajinagar,20.11784,79.029121,50200,1/1/2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/8,16500,11,DOTMNOP78901520
Goodyear,235/45R17,Scrap,Deccan,17,77,95031,9/8/2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/6,16500,1,DOTABCD12343523
Bridgestone,215/60R16,Used,Kothrud,18.50625,73.81486,61594,6/8/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,24000,7,DOTWXYZ56780124
Bridgestone,225/50R17,Used,Bavdhan,18.54085,73.76065,5098,12/9/2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/8,83000,4,DOTABCD12343523
Michelin,225/50R17,Scrap,Magarpatta City,18.515806,73.927164,6223,30-07-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/8,21500,10,DOTABCD12343523
Michelin,205/55R16,Used,Bavdhan,18.54085,73.76065,59195,8/10/2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/6,69000,9,DOTMNOP78901520
Pirelli,225/45R17,Used,Magarpatta City,18.515806,73.927164,5418,5/1/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,0,4000,2,DOTWXYZ56780124
Continental,235/45R17,Scrap,Shivane,18.5759,73.8931,54260,13-11-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,0,60000,1,DOTEFGH90124822
Pirelli,205/55R16,Scrap,Kothrud,18.50625,73.81486,87715,18-09-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/8,54000,8,DOTWXYZ56780124
Goodyear,225/45R17,Used,Kothrud,18.50625,73.81486,62943,20-01-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A, 1/8,65000,8,DOTABCD12343523
Continental,225/50R17,Scrap,Aundh,18.562622,73.808723,84869,12/4/2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,0,51000,2,DOTEFGH90124822
Continental,225/50R17,Used,Kothrud,18.50625,73.81486,91393,23-04-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,0,4000,12,DOTWXYZ56780124
Bridgestone,215/60R16,Scrap,Hadapsar,18.496668,73.941666,82812,30-10-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/8,60000,1,DOTMNOP78901520
Michelin,225/50R17,Used,Shivajinagar,20.11784,79.029121,2422,4/9/2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/8,69000,6,DOTABCD12343523
Continental,205/55R16,Scrap,Hinjewadi,18.593617,73.730133,92891,7/12/2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,0,24000,2,DOTEFGH90124822
Goodyear,225/45R17,Scrap,Kothrud,18.50625,73.81486,4113,28-11-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/8,4000,9,DOTWXYZ56780124
Goodyear,225/50R17,Scrap,Shivane,18.5759,73.8931,70206,7/7/2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/6,65000,6,DOTIJKL34562719
Continental,205/55R16,Scrap,Koregaon Park,18.536207,73.893974,51657,23-10-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/7,69000,6,DOTIJKL34562719
Michelin,225/45R17,Scrap,Hadapsar,18.496668,73.941666,95715,10/12/2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/8,21500,10,DOTEFGH90124822
Goodyear,225/45R17,Used,Hinjewadi,18.593617,73.730133,61333,18-05-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/8,60000,1,DOTEFGH90124822
Michelin,225/50R17,Scrap,Aundh,18.562622,73.808723,99541,1/4/2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,0,60000,4,DOTMNOP78901520
Goodyear,215/60R16,Used,Magarpatta City,18.515806,73.927164,36149,5/5/2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/6,65000,11,DOTIJKL34562719
Continental,235/45R17,Scrap,Kharadi,18.550985,73.934982,94573,5/3/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,0,16500,9,DOTMNOP78901520
Bridgestone,215/60R16,Scrap,Shivajinagar,20.11784,79.029121,33073,18-05-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/6,54000,2,DOTABCD12343523
Bridgestone,225/45R17,Used,Hadapsar,18.496668,73.941666,59435,2/7/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,0,69000,5,DOTEFGH90124822
Continental,205/55R16,Used,Kharadi,18.550985,73.934982,86617,1/7/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,0,7000,12,DOTIJKL34562719
Bridgestone,235/45R17,Scrap,Shivane,18.5759,73.8931,85381,4/2/2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,0,69000,6,DOTIJKL34562719
Goodyear,225/45R17,Scrap,Kalyani Nagar,18.5481,73.9033,77499,28-09-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/6,4000,5,DOTEFGH90124822
Pirelli,205/55R16,Used,Camp,18.512231,73.88601,37365,11/12/2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/7,54000,4,DOTIJKL34562719
Continental,215/60R16,Used,Camp,18.512231,73.88601,82302,30-04-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/6,21500,1,DOTEFGH90124822
Bridgestone,205/55R16,Scrap,Bavdhan,18.54085,73.76065,95070,21-12-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,0,69000,11,DOTMNOP78901520
Continental,225/45R17,Used,Koregaon Park,18.536207,73.893974,80909,14-01-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/6,4000,3,DOTABCD12343523
Pirelli,215/60R16,Scrap,Vishrantwadi,18.57856,73.87741,95125,29-07-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,0,24000,8,DOTWXYZ56780124
Goodyear,235/45R17,Scrap,Bavdhan,18.54085,73.76065,34624,22-03-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/6,16500,11,DOTIJKL34562719
Goodyear,235/45R17,Scrap,Shivajinagar,20.11784,79.029121,82479,18-10-2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/6,7000,6,DOTABCD12343523
Michelin,215/60R16,Scrap,Vishrantwadi,18.57856,73.87741,58713,18-05-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,0,24000,12,DOTEFGH90124822
Pirelli,225/50R17,Scrap,Camp,18.512231,73.88601,90253,22-12-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/6,16500,9,DOTMNOP78901520
Michelin,215/60R16,Scrap,Koregaon Park,18.536207,73.893974,16907,11/5/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,65000,9,DOTWXYZ56780124
Continental,225/45R17,Scrap,Shivajinagar,20.11784,79.029121,40372,21-12-2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/8,4000,3,DOTWXYZ56780124
Bridgestone,235/45R17,Used,Kharadi,18.550985,73.934982,84367,23-03-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B, 1/8,7000,11,DOTMNOP78901520
Bridgestone,215/60R16,Used,Shivane,18.5759,73.8931,18881,16-12-2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/8,51000,8,DOTABCD12343523
Continental,225/50R17,Scrap,Hadapsar,18.496668,73.941666,60838,11/2/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/6,65000,4,DOTWXYZ56780124
Bridgestone,215/60R16,Used,Bavdhan,18.54085,73.76065,54989,10/12/2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,83000,7,DOTIJKL34562719
Bridgestone,225/50R17,Used,Kharadi,18.550985,73.934982,66249,18-08-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,0,83000,3,DOTABCD12343523
Michelin,215/60R16,Used,Kothrud,18.50625,73.81486,21498,25-07-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,0,54000,5,DOTMNOP78901520
Michelin,205/55R16,Scrap,Aundh,18.562622,73.808723,77340,29-03-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/6,21500,1,DOTMNOP78901520
Michelin,205/55R16,Used,Shivajinagar,20.11784,79.029121,25675,22-05-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/7,60000,12,DOTWXYZ56780124
Goodyear,235/45R17,Used,Camp,18.512231,73.88601,81559,20-10-2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/8,83000,3,DOTIJKL34562719
Continental,235/45R17,Scrap,Magarpatta City,18.515806,73.927164,85620,21-09-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/8,60000,5,DOTEFGH90124822
Bridgestone,235/45R17,Scrap,Aundh,18.562622,73.808723,74582,22-09-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A, 1/7,65000,10,DOTABCD12343523
Michelin,205/55R16,Scrap,Shivane,18.5759,73.8931,93638,14-02-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,24000,2,DOTMNOP78901520
Bridgestone,205/55R16,Scrap,Koregaon Park,18.536207,73.893974,44783,30-07-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/6,83000,3,DOTEFGH90124822
Continental,225/45R17,Scrap,Kharadi,18.550985,73.934982,18106,21-11-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/7,51000,7,DOTABCD12343523
Michelin,205/55R16,Scrap,Aundh,18.562622,73.808723,13706,28-10-2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,0,16500,5,DOTIJKL34562719
Bridgestone,235/45R17,Scrap,Kalyani Nagar,18.5481,73.9033,7568,9/11/2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/7,24000,5,DOTEFGH90124822
Bridgestone,225/45R17,Used,Camp,18.512231,73.88601,98476,22-08-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/6,16500,9,DOTWXYZ56780124
Continental,215/60R16,Used,Kalyani Nagar,18.5481,73.9033,32867,19-01-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,0,54000,11,DOTIJKL34562719
Pirelli,225/50R17,Used,Koregaon Park,18.536207,73.893974,34141,3/9/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,0,7000,5,DOTMNOP78901520
Goodyear,205/55R16,Scrap,Camp,18.512231,73.88601,63555,7/6/2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,0,83000,1,DOTIJKL34562719
Michelin,205/55R16,Used,Hinjewadi,18.593617,73.730133,63677,21-02-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/8,24000,5,DOTIJKL34562719
Michelin,215/60R16,Used,Shivane,18.5759,73.8931,33653,9/1/2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,0,83000,3,DOTMNOP78901520
Pirelli,225/45R17,Used,Shivajinagar,20.11784,79.029121,88786,27-02-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,0,51000,9,DOTMNOP78901520
Pirelli,215/60R16,Used,Hinjewadi,18.593617,73.730133,36661,8/6/2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/8,60000,12,DOTIJKL34562719
Continental,225/50R17,Scrap,Vishrantwadi,18.57856,73.87741,14039,11/4/2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,0,83000,7,DOTIJKL34562719
Continental,215/60R16,Scrap,Shivajinagar,20.11784,79.029121,32361,23-12-2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A, 1/8,24000,7,DOTABCD12343523
Pirelli,215/60R16,Scrap,Kalyani Nagar,18.5481,73.9033,80563,24-06-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/6,21500,11,DOTEFGH90124822
Michelin,225/45R17,Used,Hadapsar,18.496668,73.941666,32697,10/2/2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B, 1/8,4000,6,DOTIJKL34562719
Goodyear,215/60R16,Used,Hadapsar,18.496668,73.941666,85127,27-08-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/6,16500,11,DOTIJKL34562719
Continental,225/50R17,Scrap,Vishrantwadi,18.57856,73.87741,6865,17-03-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A, 1/7,65000,11,DOTIJKL34562719
Continental,215/60R16,Used,Vishrantwadi,18.57856,73.87741,78046,2/7/2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/7,83000,3,DOTEFGH90124822
Bridgestone,205/55R16,Scrap,Shivane,18.5759,73.8931,84669,15-07-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,0,83000,7,DOTEFGH90124822
Pirelli,225/45R17,Used,Kothrud,18.50625,73.81486,53961,4/7/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,54000,8,DOTABCD12343523
Bridgestone,235/45R17,Used,Aundh,18.562622,73.808723,27847,4/1/2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/8,21500,3,DOTIJKL34562719
Bridgestone,205/55R16,Scrap,Shivajinagar,20.11784,79.029121,97193,23-07-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/6,24000,6,DOTIJKL34562719
Goodyear,215/60R16,Used,Kalyani Nagar,18.5481,73.9033,75084,15-02-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,0,7000,8,DOTIJKL34562719
Goodyear,225/50R17,Used,Vishrantwadi,18.57856,73.87741,76673,13-05-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/7,60000,8,DOTIJKL34562719
Bridgestone,225/45R17,Used,Shivajinagar,20.11784,79.029121,64220,22-09-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/7,16500,12,DOTEFGH90124822
Goodyear,215/60R16,Used,Deccan,17,77,3864,21-05-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/6,51000,2,DOTMNOP78901520
Goodyear,215/60R16,Used,Bavdhan,18.54085,73.76065,28750,12/8/2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/7,21500,2,DOTMNOP78901520
Pirelli,205/55R16,Used,Koregaon Park,18.536207,73.893974,20402,4/10/2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/7,7000,12,DOTMNOP78901520
Bridgestone,205/55R16,Scrap,Kalyani Nagar,18.5481,73.9033,44416,2/4/2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/6,83000,3,DOTWXYZ56780124
Pirelli,235/45R17,Used,Koregaon Park,18.536207,73.893974,26691,19-11-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/6,51000,4,DOTMNOP78901520
Pirelli,235/45R17,Scrap,Hadapsar,18.496668,73.941666,15180,16-10-2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/6,21500,1,DOTMNOP78901520
Bridgestone,225/45R17,Scrap,Shivane,18.5759,73.8931,14162,11/2/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,0,60000,5,DOTWXYZ56780124
Goodyear,205/55R16,Scrap,Camp,18.512231,73.88601,86540,13-11-2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A, 1/6,69000,9,DOTMNOP78901520
Michelin,215/60R16,Used,Kothrud,18.50625,73.81486,30465,2/12/2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,4000,3,DOTMNOP78901520
Michelin,235/45R17,Scrap,Hadapsar,18.496668,73.941666,63787,2/12/2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/8,83000,12,DOTMNOP78901520
Michelin,225/50R17,Scrap,Camp,18.512231,73.88601,19350,13-05-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/7,54000,4,DOTMNOP78901520
Continental,215/60R16,Used,Aundh,18.562622,73.808723,80224,22-11-2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/8,21500,3,DOTWXYZ56780124
Bridgestone,215/60R16,Scrap,Shivajinagar,20.11784,79.029121,90691,17-09-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/6,51000,12,DOTABCD12343523
Bridgestone,235/45R17,Scrap,Koregaon Park,18.536207,73.893974,69322,25-09-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/6,69000,3,DOTEFGH90124822
Michelin,225/45R17,Used,Kharadi,18.550985,73.934982,70518,2/11/2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/6,24000,5,DOTMNOP78901520
Continental,235/45R17,Used,Bavdhan,18.54085,73.76065,91054,8/4/2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/8,54000,3,DOTEFGH90124822
Goodyear,205/55R16,Used,Vishrantwadi,18.57856,73.87741,22457,25-11-2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/7,24000,5,DOTMNOP78901520
Pirelli,205/55R16,Scrap,Camp,18.512231,73.88601,25707,28-01-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/8,69000,8,DOTIJKL34562719
Michelin,215/60R16,Used,Shivane,18.5759,73.8931,26773,24-03-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/7,60000,7,DOTMNOP78901520
Goodyear,235/45R17,Scrap,Aundh,18.562622,73.808723,75989,16-01-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,0,54000,7,DOTIJKL34562719
Pirelli,205/55R16,Scrap,Camp,18.512231,73.88601,86555,1/12/2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A, 1/8,65000,7,DOTMNOP78901520
Michelin,235/45R17,Used,Vishrantwadi,18.57856,73.87741,60573,24-12-2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,0,83000,9,DOTEFGH90124822
Michelin,215/60R16,Scrap,Kalyani Nagar,18.5481,73.9033,33085,21-04-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,0,7000,9,DOTABCD12343523
Goodyear,215/60R16,Used,Shivane,18.5759,73.8931,29607,16-01-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/6,21500,5,DOTABCD12343523
Bridgestone,225/45R17,Scrap,Kothrud,18.50625,73.81486,38321,18-12-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,0,54000,8,DOTIJKL34562719
Continental,225/50R17,Scrap,Shivane,18.5759,73.8931,49016,15-11-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/6,60000,3,DOTMNOP78901520
Bridgestone,225/50R17,Scrap,Hadapsar,18.496668,73.941666,33184,19-04-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,0,7000,4,DOTEFGH90124822
Continental,205/55R16,Used,Shivajinagar,20.11784,79.029121,91087,14-08-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/6,7000,2,DOTEFGH90124822
Bridgestone,205/55R16,Used,Bavdhan,18.54085,73.76065,47976,1/8/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/7,7000,1,DOTMNOP78901520
Pirelli,215/60R16,Scrap,Magarpatta City,18.515806,73.927164,37765,15-02-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,0,51000,7,DOTABCD12343523
Bridgestone,205/55R16,Used,Bavdhan,18.54085,73.76065,47489,13-04-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/7,83000,1,DOTABCD12343523
Goodyear,235/45R17,Scrap,Bavdhan,18.54085,73.76065,67566,10/12/2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/6,24000,2,DOTWXYZ56780124
Continental,215/60R16,Used,Hinjewadi,18.593617,73.730133,38072,16-05-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,0,54000,5,DOTMNOP78901520
Pirelli,215/60R16,Scrap,Shivajinagar,20.11784,79.029121,53308,3/2/2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/8,54000,11,DOTIJKL34562719
Continental,225/50R17,Used,Hadapsar,18.496668,73.941666,57302,11/10/2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,0,7000,5,DOTIJKL34562719
Continental,205/55R16,Scrap,Hinjewadi,18.593617,73.730133,76099,26-11-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/8,24000,8,DOTIJKL34562719
Continental,225/50R17,Scrap,Vishrantwadi,18.57856,73.87741,13586,23-05-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,0,24000,2,DOTABCD12343523
Pirelli,215/60R16,Scrap,Kalyani Nagar,18.5481,73.9033,40560,27-04-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/8,69000,11,DOTABCD12343523
Continental,215/60R16,Used,Kharadi,18.550985,73.934982,90506,23-07-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,0,16500,10,DOTWXYZ56780124
Bridgestone,235/45R17,Scrap,Camp,18.512231,73.88601,33804,20-11-2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/6,69000,9,DOTABCD12343523
Michelin,205/55R16,Scrap,Vishrantwadi,18.57856,73.87741,74207,13-05-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,0,54000,1,DOTABCD12343523
Bridgestone,225/50R17,Scrap,Hadapsar,18.496668,73.941666,53398,12/8/2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/6,83000,7,DOTABCD12343523
Pirelli,225/45R17,Used,Kharadi,18.550985,73.934982,89193,31-10-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,0,65000,2,DOTABCD12343523
Goodyear,235/45R17,Scrap,Shivajinagar,20.11784,79.029121,47791,11/1/2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,0,4000,11,DOTABCD12343523
Michelin,225/50R17,Used,Koregaon Park,18.536207,73.893974,67637,6/7/2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,0,69000,5,DOTIJKL34562719
Bridgestone,225/45R17,Used,Koregaon Park,18.536207,73.893974,88670,1/1/2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/7,24000,4,DOTEFGH90124822
Goodyear,205/55R16,Scrap,Camp,18.512231,73.88601,86211,6/9/2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/6,51000,3,DOTMNOP78901520
Continental,225/45R17,Used,Kharadi,18.550985,73.934982,92234,29-07-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,0,83000,4,DOTMNOP78901520
Michelin,205/55R16,Scrap,Koregaon Park,18.536207,73.893974,53906,10/5/2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/8,24000,12,DOTEFGH90124822
Goodyear,215/60R16,Scrap,Kalyani Nagar,18.5481,73.9033,87535,8/2/2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/8,24000,4,DOTIJKL34562719
Continental,225/50R17,Used,Hinjewadi,18.593617,73.730133,75107,3/2/2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/8,7000,1,DOTWXYZ56780124
Bridgestone,235/45R17,Used,Shivajinagar,20.11784,79.029121,21166,8/12/2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/7,7000,11,DOTMNOP78901520
Pirelli,225/45R17,Used,Magarpatta City,18.515806,73.927164,43290,16-06-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,0,4000,1,DOTWXYZ56780124
Continental,235/45R17,Scrap,Koregaon Park,18.536207,73.893974,58527,10/9/2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,0,16500,11,DOTIJKL34562719
Michelin,205/55R16,Used,Bavdhan,18.54085,73.76065,47039,6/9/2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,0,21500,6,DOTMNOP78901520
